"EDUID";"Názov";"Ulica";"Obec";"Web stránka";"Druh";"Vyuč.jaz.";"Počet žiakov";"Poč. žiak. dual. vzd.";"Poč.ž.zo soc.znev.prost";"Počet ped.zam.";"Počet odb.zam.";"Počet neped.zam.";"Rozpočet v 2018";"Príspevok zo ŠR";"Dary";"Počet štud.odborov";"GPS1";"GPS2";"Typ zriaďovateľa"
"100000957";"ŠKD pri ZŠ - Bratislava, Turnianska";"Turnianska 10";"85107 Bratislava-Petržalka";"www.zstuba.edu.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,9";"0,0";"12,8";"940 769 €";"912 470 €";"0 €";"údaj nedostupný";"48,096273";"17,114511";"štátna"
"100000958";"Školská jedáleň pri MŠ - Bratislava, Turnianska";"Turnianska 6";"85107 Bratislava-Petržalka";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"245,0";"0,0";"159,7";"161 414 €";"0 €";"0 €";"údaj nedostupný";"48,096235";"17,112362";"štátna"
"100000959";"Materská škola - Bratislava, Turnianska";"Turnianska 6";"85107 Bratislava-Petržalka";"www.msturnianska.webnode.sk";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"153";"údaj nedostupný";"údaj nedostupný";"245,0";"0,0";"159,7";"161 414 €";"0 €";"0 €";"údaj nedostupný";"48,096235";"17,112362";"štátna"
"100000974";"Škol. inter. SOŠ str. - Bratislava, Vranovská";"Vranovská 4";"85101 Bratislava-Petržalka";"www.souvranoba.sk";"Školský internát";"Nesleduje sa";"392";"údaj nedostupný";"údaj nedostupný";"16,9";"0,0";"13,1";"624 586 €";"285 182 €";"0 €";"údaj nedostupný";"48,124551";"17,091911";"štátna"
"100000975";"SOŠ technická - Bratislava, Vranovská";"Vranovská 4";"85102 Bratislava-Petržalka";"www.sosvranovska.eu";"Stredná odborná škola";"Slovenský";"75";"údaj nedostupný";"údaj nedostupný";"9,5";"0,0";"16,2";"624 586 €";"285 182 €";"0 €";"8";"48,124551";"17,091911";"štátna"
"100000994";"Špec. ZŠ s MŠ - Bratislava, Žehrianska";"Žehrianska 9";"85107 Bratislava-Petržalka";"www.szszehrianska.sk";"Špeciálna základná škola";"Slovenský";"113";"údaj nedostupný";"údaj nedostupný";"28,1";"0,0";"7,5";"994 731 €";"978 905 €";"0 €";"údaj nedostupný";"48,097027";"17,118153";"štátna"
"100000995";"ŠKD pri ŠZŠ s MŠ - Bratislava, Žehrianska";"Žehrianska 9";"85107 Bratislava-Petržalka";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"12,7";"3,0";"1,0";"994 731 €";"978 905 €";"0 €";"údaj nedostupný";"48,097027";"17,118153";"štátna"
"100000996";"Centrum ŠPP pri ŠZŠ - Bratislava, Žehrianska";"Žehrianska 9";"85107 Bratislava-Petržalka";"www.skolaprevsetkych.sk";"Centrum špec.-pedag. poraden.";"Nesleduje sa";"254";"údaj nedostupný";"údaj nedostupný";"12,7";"3,0";"1,0";"994 731 €";"978 905 €";"0 €";"údaj nedostupný";"48,097027";"17,118153";"štátna"
"100000998";"Špec. MŠ pri ŠZŠ - Bratislava, Žehrianska";"Žehrianska 9";"85107 Bratislava-Petržalka";"www.szszehrianska.sk";"Špeciálna materská škola";"Slovenský";"18";"údaj nedostupný";"údaj nedostupný";"12,7";"3,0";"1,0";"994 731 €";"978 905 €";"0 €";"údaj nedostupný";"48,097027";"17,118153";"štátna"
"100001001";"EP-MŠ pri ZŠ - Bratislava, Kovácsova";"Kovácsova 465";"85110 Bratislava-Rusovce";"";"MŠ pri základnej škole";"Slovenský";"119";"údaj nedostupný";"údaj nedostupný";"14,8";"0,0";"11,6";"563 491 €";"530 477 €";"129 €";"údaj nedostupný";"48,054412";"17,142863";"štátna"
"100001002";"Školská jedáleň pri MŠ - Bratislava, Kovácsova";"Kovácsova 465";"85110 Bratislava-Rusovce";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"14,8";"0,0";"11,6";"563 491 €";"530 477 €";"129 €";"údaj nedostupný";"48,054412";"17,142863";"štátna"
"100001003";"ŠKD pri ZŠ - Bratislava, Vývojová";"Vývojová 228";"85110 Bratislava-Rusovce";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"14,8";"0,0";"11,6";"563 491 €";"530 477 €";"129 €";"údaj nedostupný";"48,054887";"17,142280";"štátna"
"100001004";"Školská jedáleň pri ZŠ - Bratislava, Vývojová";"Vývojová 228";"85110 Bratislava-Rusovce";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"14,8";"0,0";"11,6";"563 491 €";"530 477 €";"129 €";"údaj nedostupný";"48,054887";"17,142280";"štátna"
"100001005";"ZŠ s MŠ - Bratislava, Vývojová";"Vývojová 228";"85110 Bratislava-Rusovce";"www.zsrusovce.sk";"Základná škola";"Slovenský";"357";"údaj nedostupný";"0";"20,6";"1,7";"4,5";"563 491 €";"530 477 €";"129 €";"údaj nedostupný";"48,054887";"17,142280";"štátna"
"100001006";"EP-ZUŠ - Bratislava, Vývojová";"Vývojová 228";"85110 Bratislava-Rusovce";"www.zuspetrzalka.sk";"Základná umelecká škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"36,6";"0,0";"5,0";"1 088 €";"0 €";"0 €";"údaj nedostupný";"48,054887";"17,142280";"štátna"
"100001008";"EP-CVČ - Bratislava, Vývojová";"Vývojová 228";"85110 Bratislava-Rusovce";"";"Centrum voľného času";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,3";"0,0";"4,7";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"48,054887";"17,142280";"štátna"
"100001009";"Školská jedáleň pri MŠ - Borinka, Dlhá";"Dlhá 2";"90032 Borinka";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,6";"0,0";"1,7";"1 327 €";"0 €";"0 €";"údaj nedostupný";"48,262248";"17,086303";"štátna"
"100001010";"Materská škola - Borinka, Dlhá";"Dlhá 2";"90032 Borinka";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"39";"údaj nedostupný";"údaj nedostupný";"4,6";"0,0";"1,7";"1 327 €";"0 €";"0 €";"údaj nedostupný";"48,262248";"17,086303";"štátna"
"100001011";"Materská škola - Gajary, Hlavná";"Hlavná 88";"90061 Gajary";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"86";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"3,8";"5 185 €";"0 €";"0 €";"údaj nedostupný";"48,466004";"16,925169";"štátna"
"100001012";"Školská jedáleň pri MŠ - Gajary, Hlavná";"Hlavná 88";"90061 Gajary";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"3,8";"5 185 €";"0 €";"0 €";"údaj nedostupný";"48,466004";"16,925169";"štátna"
"100001013";"ZŠ - Gajary, Skuteckého";"Skuteckého 438";"90061 Gajary";"";"Základná škola";"Slovenský";"220";"údaj nedostupný";"16";"13,1";"0,0";"3,5";"455 724 €";"438 417 €";"0 €";"údaj nedostupný";"48,466975";"16,926155";"štátna"
"100001014";"ŠKD pri ZŠ - Gajary, Skuteckého";"Skuteckého 438";"90061 Gajary";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"3,9";"0,0";"5,6";"455 724 €";"438 417 €";"0 €";"údaj nedostupný";"48,466975";"16,926155";"štátna"
"100001015";"Školská jedáleň pri ZŠ - Gajary, Skuteckého";"Skuteckého 438";"90061 Gajary";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"3,9";"0,0";"5,6";"455 724 €";"438 417 €";"0 €";"údaj nedostupný";"48,466975";"16,926155";"štátna"
"100001016";"Školská jedáleň pri MŠ - Jablonové";"Jablonové 348";"90054 Jablonové";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"5,0";"0,0";"4,0";"124 542 €";"119 375 €";"0 €";"údaj nedostupný";"48,349528";"17,093842";"štátna"
"100001018";"ŠKD pri ZŠ - Jablonové";"Jablonové 348";"90054 Jablonové";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"5,0";"0,0";"4,0";"124 542 €";"119 375 €";"0 €";"údaj nedostupný";"48,349528";"17,093842";"štátna"
"100001019";"Materská škola - Jablonové";"Jablonové 348";"90054 Jablonové";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"42";"údaj nedostupný";"údaj nedostupný";"5,0";"0,0";"4,0";"124 542 €";"119 375 €";"0 €";"údaj nedostupný";"48,349528";"17,093842";"štátna"
"100001020";"ZŠ - Jablonové";"Jablonové 348";"90054 Jablonové";"";"ZŠ I. stupeň";"Slovenský";"79";"údaj nedostupný";"0";"5,5";"0,0";"1,0";"124 542 €";"119 375 €";"0 €";"údaj nedostupný";"48,349528";"17,093842";"štátna"
"100001021";"Materská škola - Jakubov, Hlavná";"Hlavná 406";"90063 Jakubov";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"77";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"5,0";"3 421 €";"0 €";"0 €";"údaj nedostupný";"48,413198";"16,926894";"štátna"
"100001022";"Školská jedáleň pri MŠ - Jakubov, Hlavná";"Hlavná 406";"90063 Jakubov";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,0";"0,0";"5,0";"3 421 €";"0 €";"0 €";"údaj nedostupný";"48,413198";"16,926894";"štátna"
"100001023";"Školská jedáleň pri ZŠ - Jakubov";"Jakubov 276";"90063 Jakubov";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"2,0";"0,0";"3,6";"358 911 €";"344 217 €";"0 €";"údaj nedostupný";"48,415179";"16,917138";"štátna"
"100001024";"ZŠ - Jakubov";"Jakubov 276";"90063 Jakubov";"www.zsjakubov.sk";"Základná škola";"Slovenský";"170";"údaj nedostupný";"0";"14,7";"0,0";"4,2";"358 911 €";"344 217 €";"0 €";"údaj nedostupný";"48,415179";"16,917138";"štátna"
"100001025";"ŠKD pri ZŠ - Jakubov";"Jakubov 276";"90063 Jakubov";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"2,0";"0,0";"3,6";"358 911 €";"344 217 €";"0 €";"údaj nedostupný";"48,415179";"16,917138";"štátna"
"100001026";"Materská škola - Kostolište";"Kostolište 66";"90062 Kostolište";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"49";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"3,8";"2 213 €";"0 €";"0 €";"údaj nedostupný";"48,445148";"16,985474";"štátna"
"100001027";"Školská jedáleň pri MŠ - Kostolište";"Kostolište 66";"90062 Kostolište";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"3,8";"2 213 €";"0 €";"0 €";"údaj nedostupný";"48,445148";"16,985474";"štátna"
"100001028";"ŠKD pri ZŠ s MŠ - Kuchyňa";"Kuchyňa 551";"90052 Kuchyňa";"www.zskuchyna.edu.sk";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"7,2";"0,0";"6,0";"393 952 €";"378 404 €";"0 €";"údaj nedostupný";"48,406528";"17,155838";"štátna"
"100001029";"ZŠ s MŠ - Kuchyňa";"Kuchyňa 551";"90052 Kuchyňa";"www.skolakuchyna.edupage.org";"Základná škola";"Slovenský";"158";"údaj nedostupný";"0";"11,7";"0,0";"5,0";"393 952 €";"378 404 €";"0 €";"údaj nedostupný";"48,406528";"17,155838";"štátna"
"100001030";"ŠJ ako súčasť ZŠ s MŠ - Kuchyňa";"Kuchyňa 559";"90052 Kuchyňa";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"7,2";"0,0";"6,0";"393 952 €";"378 404 €";"0 €";"údaj nedostupný";"48,403993";"17,157774";"štátna"
"100001031";"Materská škola pri ZŠ - Kuchyňa";"Kuchyňa 559";"90052 Kuchyňa";"";"MŠ pri základnej škole";"Slovenský";"52";"údaj nedostupný";"údaj nedostupný";"7,2";"0,0";"6,0";"393 952 €";"378 404 €";"0 €";"údaj nedostupný";"48,403993";"17,157774";"štátna"
"100001032";"Materská škola - Láb, Ignáca Juračku";"Ignáca Juračku 223/10";"90067 Láb";"http://mslab.edupage.org";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"87";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"5,7";"4 860 €";"0 €";"0 €";"údaj nedostupný";"48,361381";"16,973928";"štátna"
"100001033";"Školská jedáleň ako súč - Láb, Ignáca Juračku";"Ignáca Juračku 223/10";"90067 Láb";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"8,1";"0,0";"5,7";"4 860 €";"0 €";"0 €";"údaj nedostupný";"48,361381";"16,973928";"štátna"
"100001034";"ZŠ - Láb, Vŕšok";"Vŕšok 489/20";"90067 Láb";"www.zslab.edupage.org";"Základná škola";"Slovenský";"189";"údaj nedostupný";"0";"11,8";"0,0";"2,6";"375 335 €";"366 275 €";"0 €";"údaj nedostupný";"48,365830";"16,972504";"štátna"
"100001035";"ŠKD pri ZŠ - Láb, Vŕšok";"Vŕšok 489/20";"90067 Láb";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"2,5";"0,0";"4,0";"375 335 €";"366 275 €";"0 €";"údaj nedostupný";"48,365830";"16,972504";"štátna"
"100001036";"Školská jedáleň ako súč - Láb, Hlavná";"Hlavná ulica 294/7";"90067 Láb";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"2,5";"0,0";"4,0";"375 335 €";"366 275 €";"0 €";"údaj nedostupný";"48,363030";"16,970680";"štátna"
"100001037";"Materská škola - Lozorno, Orechová";"Orechová 19";"90055 Lozorno";"";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"95";"údaj nedostupný";"údaj nedostupný";"9,1";"0,0";"2,0";"4 136 €";"0 €";"0 €";"údaj nedostupný";"48,333317";"17,044738";"štátna"
"100001038";"Školská jedáleň pri ZŠ - Lozorno, Staničná";"Staničná 631";"90055 Lozorno";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"6,6";"523 422 €";"492 706 €";"0 €";"údaj nedostupný";"48,335556";"17,043979";"štátna"
"100001039";"ŠKD pri ZŠ - Lozorno, Staničná";"Staničná 631";"90055 Lozorno";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"4,0";"0,0";"6,6";"523 422 €";"492 706 €";"0 €";"údaj nedostupný";"48,335556";"17,043979";"štátna"
"100001040";"ZŠ - Lozorno, Staničná";"Staničná 631";"90055 Lozorno";"www.zslozorno.edupage.org";"Základná škola";"Slovenský";"304";"údaj nedostupný";"9";"22,7";"0,1";"3,9";"523 422 €";"492 706 €";"0 €";"údaj nedostupný";"48,335556";"17,043979";"štátna"
"100001041";"Školská jedáleň pri Gym - Malacky, 1.mája";"1. mája 8";"90101 Malacky";"www.g1majamc.edu.sk";"Škol. jedáleň/výdaj. ŠJ pri SŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"0,0";"6,0";"742 184 €";"711 913 €";"0 €";"údaj nedostupný";"48,439907";"17,019153";"štátna"
"100001042";"Gym. - Malacky, 1.mája";"1. mája 8";"90101 Malacky";"www.g1majamc.sk";"Gymnázium";"Slovenský";"424";"údaj nedostupný";"údaj nedostupný";"25,4";"0,0";"8,1";"742 184 €";"711 913 €";"0 €";"2";"48,439907";"17,019153";"štátna"
"100001043";"EP-Materská škola - Malacky, Bernolákova";"Bernolákova 2426";"90101 Malacky";"www.msmalacky.edupage.org";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"62,8";"0,1";"41,7";"36 615 €";"0 €";"0 €";"údaj nedostupný";"48,435879";"17,015724";"štátna"
"100001044";"Školská jedáleň pri MŠ - Malacky, Bernolákova";"Bernolákova 43";"90101 Malacky";"";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"62,8";"0,1";"41,7";"36 615 €";"0 €";"0 €";"údaj nedostupný";"48,435719";"17,015352";"štátna"
"100001045";"ZŠ - Malacky, Gen.M.R.Štefánika";"Gen. M. R. Štefánika 7";"90101 Malacky";"www.dererka.edupage.org";"Základná škola";"Slovenský";"709";"údaj nedostupný";"0";"43,0";"0,1";"8,4";"1 232 030 €";"1 168 060 €";"40 357 €";"údaj nedostupný";"48,433590";"17,018487";"štátna"
"100001046";"Školská jedáleň pri ZŠ - Malacky, Gen.M.R.Štefánika";"Gen. M. R. Štefánika 7";"90101 Malacky";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"9,2";"0,0";"7,2";"1 232 030 €";"1 168 060 €";"40 357 €";"údaj nedostupný";"48,433590";"17,018487";"štátna"
"100001047";"ŠKD pri ZŠ - Malacky, Gen.M.R.Štefánika";"Gen. M. R. Štefánika 7";"90101 Malacky";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"9,2";"0,0";"7,2";"1 232 030 €";"1 168 060 €";"40 357 €";"údaj nedostupný";"48,433590";"17,018487";"štátna"
"100001048";"EP-Materská škola - Malacky, Hviezdoslavova";"Hviezdoslavova 1777";"90101 Malacky";"www.msmalacky.edupage.org";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"62,8";"0,1";"41,7";"36 615 €";"0 €";"0 €";"údaj nedostupný";"48,439302";"17,010116";"štátna"
"100001049";"ŠJ ako súčasť MŠ - Malacky, J.Kollára";"Jána Kollára 896";"90101 Malacky";"www.msmalacky.edupage.org";"Škol. jedáleň/výdaj. ŠJ pri MŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"62,8";"0,1";"41,7";"36 615 €";"0 €";"0 €";"údaj nedostupný";"48,436340";"17,018264";"štátna"
"100001050";"Materská škola - Malacky, J.Kollára";"Jána Kollára 896";"90101 Malacky";"www.msmalacky.edupage.org";"MŠ celodenná výchova a vzdelávanie";"Slovenský";"677";"údaj nedostupný";"údaj nedostupný";"62,8";"0,1";"41,7";"36 615 €";"0 €";"0 €";"údaj nedostupný";"48,436340";"17,018264";"štátna"
"100001055";"Centrum voľného času - Malacky, M.Rázusa";"M. Rázusa 2383/30";"90101 Malacky";"";"Centrum voľného času";"Nesleduje sa";"763";"údaj nedostupný";"údaj nedostupný";"5,9";"0,0";"5,2";"4 282 €";"0 €";"0 €";"údaj nedostupný";"48,441712";"17,015403";"štátna"
"100001056";"Centrum PPP a prevencie - Malacky, Martina Rázusa";"Martina Rázusa 30";"90101 Malacky";"www.cpppapma.sk";"Centrum ped-psych. por. a prev";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"0,0";"7,0";"1,2";"186 353 €";"186 353 €";"0 €";"údaj nedostupný";"48,441712";"17,015403";"štátna"
"100001057";"EP-ZUŠ - Malacky, Na brehu";"Na brehu 916";"90101 Malacky";"";"Základná umelecká škola";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"13,8";"0,0";"7,7";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"48,437417";"17,020787";"štátna"
"100001059";"SŠ-Výdajná ŠJ - Malacky, Pribinova";"Pribinova 16/1";"90101 Malacky";"";"Škol. jedáleň/výdaj. ŠJ pri ZŠ";"Nesleduje sa";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"1,8";"3,0";"0,0";"864 200 €";"745 331 €";"1 401 €";"údaj nedostupný";"48,440262";"17,015355";"štátna"
"100001060";"SŠ - ŠKD pri ŠZŠ - Malacky, Pribinova";"Pribinova 16/1";"90101 Malacky";"";"Školský klub detí";"Slovenský";"údaj nedostupný";"údaj nedostupný";"údaj nedostupný";"1,8";"3,0";"0,0";"864 200 €";"745 331 €";"1 401 €";"údaj nedostupný";"48,440262";"17,015355";"štátna"
"100001061";"SŠ - PrŠ - Malacky, Pribinova";"Pribinova 16/1";"90101 Malacky";"";"Praktická škola";"Slovenský";"10";"údaj nedostupný";"údaj nedostupný";"23,8";"0,0";"5,6";"864 200 €";"745 331 €";"1 401 €";"1";"48,440262";"17,015355";"štátna"
"100001062";"SŠ - CŠPP pri ŠZŠ - Malacky, Pribinova";"Pribinova 16/1";"90101 Malacky";"";"Centrum špec.-pedag. poraden.";"Nesleduje sa";"224";"údaj nedostupný";"údaj nedostupný";"1,8";"3,0";"0,0";"864 200 €";"745 331 €";"1 401 €";"údaj nedostupný";"48,440262";"17,015355";"štátna"
